transaction_id,user_id,amount,device_id,ip,location,timestamp,fraud_flag
458,dd2937a1-5e50-4fbe-adfe-0eef84f9654e,3323.77,2ed33b4e-9ad3-406e-8fd3-1101264d4067,186.122.189.194,Port Jeffrey,2026-06-13 22:22:15,0
459,02696c53-d495-4477-97ba-e1c8d72f4447,2176.03,bcfa1c59-ceaf-4c95-9306-4eaa9d61fbfa,120.208.27.91,Austintown,2026-06-24 01:35:52,0
460,1bd9a3c3-84b2-4f89-934b-a1d2981b471b,3270.66,a9b28899-ff60-4f62-bca1-b41e2a858bc9,195.25.220.7,Anthonyborough,2026-02-08 20:26:19,0
461,84336d6b-65ca-4a53-b88d-0a10511d1c66,1488.19,29af6c19-5939-47fe-84c4-72b641a7894a,166.187.137.104,New Michaelbury,2026-05-24 16:09:05,0
462,62558dbc-2db0-4d8e-9474-6d25c5330de3,3920.08,e55921b0-34f0-468c-b895-8394b7e8e10c,108.56.53.222,Port Peterton,2026-05-17 02:24:55,0
463,0eba18fd-7b10-4f8d-93b4-a1ea3830f886,4411.96,3be526f0-d4e2-45f1-8923-69bb58950b25,5.122.199.62,Reedhaven,2026-02-07 05:27:56,1
464,7615fc4d-d317-45b9-8dd0-a44597fd3241,3019.16,39c14385-c60f-47d7-a7c7-0c94b0f465e1,123.197.158.28,Brianstad,2026-07-18 12:09:53,0
465,497537bf-b291-4439-ac1f-67b6f3b80267,295.68,ebaf05ed-6059-4a6e-afdb-c5a99e848b31,198.79.140.94,Seanstad,2026-05-22 13:19:49,0
466,0a11c5db-bedb-45f5-87ef-3972953b855b,1667.73,6cb0a0b6-65a4-4922-b456-e2a8b81544a0,57.150.75.72,Timothymouth,2026-04-01 22:11:36,0
467,f317e5a3-fb9d-410d-9dc1-bdda26f65c17,4304.9,24c1c591-f9eb-452f-b60a-40080e1ec981,125.30.59.224,South Hectorburgh,2026-08-06 14:49:24,1
468,9539d983-0d96-455e-b258-f5570091eda2,4828.21,72ada9f0-bd3e-4a60-96b0-2cb30b99179a,136.224.145.38,Stephanieberg,2026-04-16 09:06:27,1
469,61722557-c3a1-4667-96cd-9d3fc5595cdb,3422.55,a25f2aab-e4c3-4b91-9c36-02e213a29010,172.193.160.221,New Gary,2026-06-07 08:53:46,0
470,b1a9d87b-bcb9-4165-a57f-341fde0ea914,3150.95,cabebbf6-51ea-4d10-9d94-3ce8cfd475db,80.167.218.141,Arnoldberg,2026-04-02 07:22:57,0
471,6e1fceeb-ac5b-4bcf-909d-40b7570e57b1,1444.75,ae4746f1-6d58-418d-9d7c-4c1fc3c1e7e3,190.89.232.222,Port Danashire,2026-08-17 08:03:21,0
472,6d7ff36f-5817-4567-ae34-91a4b1a81e7a,2352.42,2dc000c6-ff7b-4611-b492-161c2589059a,202.116.132.205,New Deborahfort,2026-02-16 10:59:10,0
473,1953def7-2134-478c-bb3e-86f9562620f5,3017.68,9db7aa43-aa50-47ed-8285-7bfefbb21a79,79.76.117.146,Katiestad,2026-07-20 11:01:24,0
474,7538dbd8-79fb-4c65-85a4-318fbf9881e7,1806.73,1e20668f-7f77-4eaf-a4e2-7e30097df1a7,218.16.31.16,Gordonside,2026-03-26 03:32:37,0
475,52fbc77b-bef1-4c3f-ac29-087985040b37,4865.77,bfe98fe0-113a-4452-8243-81d84ed28bd8,155.0.13.209,New Jason,2026-07-01 03:31:50,1
476,1fc5f149-17bc-4be8-9a20-9d27e5dd6ebb,4563.77,3e7dfd1f-119d-4559-9b01-ef026aac2e8e,123.197.170.219,Perezchester,2026-03-20 08:26:55,1
477,c51ceec1-e527-487f-84cb-b470b6b8f653,1906.33,2f1963c8-9730-4101-ab6c-1fc0668465c7,11.105.245.223,Howardchester,2026-06-22 03:22:35,0
478,c51efcbc-58f5-4f7e-8e2f-a63d9b298fa6,3968.69,705a0f4f-a691-4e18-9f59-f8a20dfc6cb3,97.246.217.57,Karlaside,2026-06-01 15:51:01,0
479,2d7d9949-8fea-42b3-8a8e-0cc833ed967e,1795.14,b0a6daab-5c60-48d6-b412-7b89f3d87b61,74.81.68.33,Ashleyshire,2026-02-09 00:09:03,0
480,56a56e1d-30d0-4523-8dad-ded4108e776c,4286.04,333b7bf4-14eb-45db-9f36-d38107e02e28,79.136.236.20,Port Elizabeth,2026-05-02 23:00:35,1
481,088187b6-f212-4a1f-952c-22e5c48340aa,3056.55,6756521c-b697-4f88-8c1f-eeba7fe1c189,168.128.125.31,Barnettchester,2026-05-19 13:42:06,0
482,37b92583-12b7-4240-9dd7-1cd3ebc7b612,2181.22,ee582fae-4cd3-4b88-827b-98bd34785104,134.203.153.53,North James,2026-07-20 11:41:02,0
483,16540546-fb5b-41b6-9818-5dd99bccff38,4694.79,f8e554c6-c471-4503-8a2f-b64b32c6a005,74.62.44.117,New Vanessaburgh,2026-07-27 21:02:26,1
484,725af836-986f-45d1-a249-a3b3103266dc,1227.71,47563a8f-22fe-4cc4-9e36-dcb0718a51a9,146.45.221.250,East Erin,2026-03-24 00:23:45,0
485,3a25c35c-2cae-4371-bd26-b333df427333,1857.88,14f34414-3af0-47dd-8100-0b237731ed29,125.181.2.185,East Christopher,2026-01-06 21:34:23,0
486,3db59a2c-5e40-42da-a651-4ef1e3d55ec8,2606.34,b2d5e0d6-0af3-4b92-a49a-01f42cb8c9b4,101.194.26.233,South Olivia,2026-03-26 08:53:07,0
487,9219632e-2c24-4fc0-b01c-694a9e5ac837,2063.21,7199079e-ea71-43f0-b29d-028ed371a0b3,101.56.45.201,Bridgetburgh,2026-06-22 02:42:31,0
488,a2ef05ed-2925-463c-ab2a-658583990782,484.88,c3a23a36-0372-4ff1-bfb9-8bc446ae3b81,42.96.216.162,Carlaburgh,2026-02-07 06:41:57,0
489,1f000d65-752f-4b26-b7b6-08ae0254d84e,3724.86,dd141ca1-5176-41a6-ba9e-0e6bc9accb18,171.164.191.174,South Stacy,2026-07-22 19:44:31,0
490,7e83dc9c-6a00-4092-8927-a27d1527892f,2227.75,763ee8af-6953-4cf0-97dc-3ed843fd632f,150.49.202.1,Castillomouth,2026-06-11 04:34:47,0
491,7c0d287d-617d-4f71-95f7-7fe17c31d3e7,3389.78,c5dc42a1-1857-4b5f-8739-2018e6ca47e7,51.186.215.252,South Theresa,2026-03-23 00:10:05,0
492,df8a84cf-976d-4af1-9df2-8da5ecb84220,2935.69,409976c1-c9fa-427f-8286-b4e6c89838e3,205.29.89.44,Donnabury,2026-01-23 05:13:18,0
493,fe84eb9b-70e2-47c5-ad92-9d49577567fc,4804.51,266fa64c-a029-4e68-b01e-f5e21996f07b,64.70.117.176,Lake Joshua,2026-07-05 23:37:56,1
494,fdc950c2-2339-4740-bda1-02050d6de34b,2948.33,eae83ef2-e2c5-4136-95e6-29e5ddfb1c16,63.6.13.152,South Kristina,2026-03-11 08:51:04,0
495,4c77c618-2174-4266-8a82-d53601b16cbe,1017.46,8e7ea19f-5ece-44a9-aeb0-2716264dc0fe,145.32.153.172,North Robertville,2026-02-25 00:14:36,0
496,73ecf96e-1a10-4dea-a6b3-c38cc06e5975,492.2,3b3cbe13-fba3-4078-a4b4-c9588086eb59,73.71.192.170,Markfort,2026-06-05 04:59:11,0
497,10547d3e-f0fb-46aa-8bf5-fb6fce8004ab,2547.89,b13ad74a-e67f-4b8f-975c-048af56dfb9c,133.45.12.142,Jensenshire,2026-04-08 14:57:19,0
498,0e017988-448a-4158-88e5-44a7c1028502,1466.93,2f0b5e4d-4902-441a-9afb-265dda7b93a6,57.75.209.184,Powellport,2026-06-20 16:06:36,0
499,5f703456-2a96-488f-b972-d83e13c35043,4665.29,c6caddef-a601-4834-832a-38ab2b0bbdbe,65.107.78.223,Jordanmouth,2026-01-13 00:21:38,1
